0.023250,-0.227260,2.191301,-1.972647,4.163948,1.820650,1.400617,1.183477,1.000251,0.287975,-0.932811,1.183705,1.401158,0.139501,0.166667,0.944444,0.060966,0.390580,2.338671,-2.479098,4.817769,2.388006,1.837458,1.355529,1.207528,-0.279971,-1.217284,1.356899,1.841175,0.159912,0.125000,0.972222,-0.025905,0.067705,1.189303,-1.840429,3.029732,0.728973,0.376431,0.613540,0.454896,-0.597494,0.946487,0.614087,0.377102,0.072371,0.180556,0.930556,1.818606,2.660391,0.889661,0.568045,0.668824,0.131577,1.369003,1.000000
-0.250800,0.217764,3.175646,-9.968431,13.144077,1.710540,5.767449,2.401551,1.435568,-2.547877,7.418440,2.414612,5.830350,0.284565,0.180556,0.972222,-0.123686,-0.016117,3.970839,-4.818812,8.789651,1.322147,2.272001,1.507316,1.041239,-0.660223,2.189884,1.512382,2.287299,0.178236,0.250000,0.930556,-0.281600,-0.347784,2.689825,-2.682704,5.372529,1.794452,1.928002,1.388525,1.119859,0.151605,-0.657532,1.416792,2.007300,0.166971,0.152778,0.958333,2.500034,3.568638,1.458705,1.278790,1.631963,1.311661,1.709571,0.000000
-0.405388,-0.292346,2.803591,-5.676425,8.480016,3.895569,4.700739,2.168119,1.820053,-0.415386,-0.777339,2.205692,4.865079,0.259943,0.208333,0.958333,0.267493,0.444844,3.809903,-3.561077,7.370980,3.071634,4.620825,2.149610,1.779100,-0.268990,-0.934868,2.166190,4.692378,0.255288,0.138889,0.972222,-0.023732,0.032957,2.265168,-1.721807,3.986975,0.871301,0.575182,0.758408,0.581335,-0.174591,0.458120,0.758779,0.575745,0.089423,0.222222,0.958333,2.917889,4.221877,1.878377,1.112900,1.833674,0.449904,1.048804,1.000000
-0.094144,0.149430,1.777979,-2.099026,3.877005,1.039307,0.765206,0.874761,0.713947,-0.389167,-0.276947,0.879812,0.774069,0.103687,0.125000,0.944444,0.102927,0.218667,0.973211,-1.484601,2.457812,0.865079,0.379886,0.616349,0.506325,-0.699592,-0.287610,0.624884,0.390480,0.073643,0.166667,0.958333,-0.037425,0.004786,1.098105,-2.004384,3.102489,0.723626,0.369440,0.607816,0.459337,-0.735984,1.415933,0.608967,0.370840,0.071767,0.180556,0.930556,1.098082,1.674014,0.655920,0.624101,1.651864,0.287314,1.259137,1.000000
1.041796,0.268733,8.333313,-1.950492,10.283805,3.565588,5.943574,2.437945,1.983411,1.041705,0.723021,2.651210,7.028913,0.312448,0.125000,0.930556,-0.138314,-0.063279,2.909353,-4.378564,7.287917,1.800653,2.454262,1.566609,1.177440,-0.485859,0.431261,1.572703,2.473393,0.185345,0.194444,0.958333,0.055541,0.259283,2.020128,-2.213704,4.233832,1.296066,0.815418,0.903005,0.735668,-0.415883,0.044987,0.904711,0.818503,0.106621,0.166667,0.958333,2.674544,3.856965,1.162196,0.724974,0.010080,1.131427,0.947224,2.000000
0.084228,0.010578,1.679382,-1.409436,3.088818,1.092904,0.566550,0.752695,0.599810,0.413050,-0.509139,0.757393,0.573645,0.089260,0.125000,0.972222,-0.012016,0.299260,2.144869,-2.758698,4.903568,3.049624,2.392098,1.546641,1.398873,-0.243797,-1.432074,1.546688,2.392243,0.182279,0.138889,0.944444,0.083538,0.136297,2.162270,-2.469333,4.631603,0.976520,0.831247,0.911728,0.660333,-0.543515,0.807700,0.915547,0.838226,0.107898,0.138889,0.972222,1.878605,2.672545,0.834451,0.549000,0.293603,1.100772,0.299395,1.000000
0.044552,-0.020911,2.415281,-3.756444,6.171725,2.246178,2.188511,1.479362,1.225651,-0.208799,-0.703025,1.480032,2.190496,0.174423,0.166667,0.916667,-0.005775,0.052878,1.660815,-1.635417,3.296232,1.644401,0.737701,0.858895,0.744806,-0.142263,-1.110974,0.858915,0.737735,0.101224,0.138889,0.944444,-0.016076,-0.120688,0.930598,-1.021483,1.952081,0.612165,0.219013,0.467988,0.371902,0.233183,-0.436004,0.468264,0.219271,0.055185,0.250000,0.972222,1.615294,2.342650,0.979309,0.553950,0.066279,1.121042,1.336917,2.000000
-0.021055,-0.092569,1.526484,-1.681499,3.207984,1.334500,0.709764,0.842475,0.723722,0.055409,-0.991235,0.842738,0.710207,0.099318,0.166667,0.958333,0.060547,-0.050391,2.749580,-3.198473,5.948053,1.754216,1.476042,1.214925,0.939020,-0.138934,0.208204,1.216432,1.479708,0.143358,0.166667,0.958333,-0.051384,-0.111195,1.951174,-2.788315,4.739489,0.883689,0.795540,0.891930,0.670411,-0.466782,1.345908,0.893409,0.798180,0.105289,0.263889,0.972222,1.577641,2.331623,1.019297,0.744747,1.256280,0.263024,1.625449,2.000000
0.016084,0.084147,2.945623,-3.213928,6.159551,2.170553,1.853038,1.361263,1.126524,-0.232367,-0.486623,1.361358,1.853296,0.160438,0.152778,0.958333,0.088096,0.109565,1.400119,-1.227637,2.627756,1.674855,0.710515,0.842920,0.750387,-0.084874,-1.451740,0.847512,0.718276,0.099880,0.111111,0.958333,-0.044555,0.043497,0.555971,-1.212619,1.768590,0.554500,0.157859,0.397315,0.316653,-0.758541,0.428785,0.399806,0.159845,0.047118,0.097222,0.944444,1.523197,2.193179,0.777539,0.641921,0.839196,0.119251,1.445447,0.000000
0.125508,0.243376,3.264798,-4.133816,7.398614,2.363968,3.400087,1.843933,1.505974,-0.260252,-0.594078,1.848199,3.415840,0.217812,0.138889,0.972222,-0.071444,0.016114,2.679201,-3.536151,6.215352,2.104799,2.577459,1.605447,1.290643,-0.495905,-0.463162,1.607036,2.582563,0.189391,0.152778,0.972222,0.070006,-0.073694,1.983375,-1.496656,3.480031,0.870753,0.630196,0.793849,0.635314,0.619215,0.001629,0.796929,0.635097,0.093919,0.166667,0.944444,2.416924,3.425606,1.338905,0.758901,0.217976,1.445160,0.563799,0.000000
-0.082040,0.132680,3.576275,-3.676826,7.253100,2.905030,4.059329,2.014778,1.683445,-0.203580,-0.965652,2.016447,4.066059,0.237641,0.166667,0.972222,-0.004706,-0.038634,1.257913,-1.890113,3.148026,1.033247,0.555977,0.745639,0.623735,-0.478073,-0.362683,0.745654,0.555999,0.087876,0.166667,0.972222,0.013940,-0.211645,1.918193,-1.207844,3.126037,1.503683,0.826700,0.909230,0.771616,0.532372,-0.834739,0.909337,0.826894,0.107166,0.152778,0.958333,2.136856,3.070541,1.356642,0.776936,1.984297,1.056461,0.832752,0.000000
-0.110161,0.203069,2.500122,-3.022826,5.522948,2.000879,1.774509,1.332107,1.109928,-0.306839,-0.625834,1.336654,1.786644,0.157526,0.152778,0.958333,-0.186492,-0.554836,2.870207,-2.562249,5.432456,2.087785,1.899121,1.378086,1.228060,0.240793,-0.995467,1.390648,1.933901,0.163889,0.097222,0.944444,-0.025083,0.249364,2.184294,-2.679374,4.863667,1.448797,1.262742,1.123718,0.906120,-0.225310,-0.363438,1.123998,1.263371,0.132464,0.083333,0.930556,2.057241,3.247876,1.084324,0.924863,1.505219,1.855290,1.115035,2.000000
-0.060628,-0.109653,2.135995,-2.522800,4.658796,1.637014,1.164577,1.079156,0.887609,-0.062233,-0.599266,1.080858,1.168253,0.127380,0.138889,0.972222,-0.037861,-0.569041,3.401950,-2.488500,5.890450,3.165928,3.409008,1.846350,1.646291,0.409192,-1.234723,1.846738,3.410442,0.217640,0.152778,0.958333,0.056967,0.067656,2.096861,-2.752372,4.849232,1.205393,1.167969,1.080726,0.832379,-0.327666,-0.058234,1.082227,1.171214,0.127542,0.166667,0.916667,2.249788,3.377409,1.243195,0.734055,1.663308,1.414222,0.376748,2.000000
0.035705,-0.326514,4.311203,-4.003735,8.314937,3.464280,3.834209,1.958114,1.665446,0.274416,-0.779953,1.958439,3.835484,0.230804,0.138889,0.930556,-0.157443,-0.013466,2.524293,-2.918700,5.442993,2.149210,2.101085,1.449512,1.204686,-0.064231,-0.826275,1.458037,2.125873,0.171831,0.208333,0.958333,0.007219,-0.100534,1.923485,-1.784728,3.708213,1.124364,0.807229,0.898459,0.733155,0.178262,-0.512270,0.898488,0.807282,0.105888,0.236111,0.944444,2.453083,3.591642,1.432048,0.968928,0.779055,1.974263,0.955326,2.000000
0.004199,-0.050923,1.501739,-1.899756,3.401495,1.317507,0.753187,0.867863,0.736014,-0.153305,-0.689813,0.867873,0.753204,0.102280,0.152778,0.930556,0.018682,-0.631916,3.746044,-2.315972,6.062016,3.173491,2.904088,1.704139,1.532106,0.459895,-1.161979,1.704241,2.904437,0.200847,0.138889,0.944444,0.096296,0.219640,2.153669,-2.722961,4.876630,1.721687,1.407638,1.186439,0.945702,-0.441562,-0.378586,1.190341,1.416911,0.140283,0.166667,0.944444,2.127294,3.226031,1.153992,0.795583,0.957237,0.809717,0.019203,0.000000
0.113125,0.150113,2.853522,-2.486079,5.339602,2.780603,2.761734,1.661846,1.434823,0.026650,-1.260323,1.665692,2.774531,0.196304,0.166667,0.958333,-0.002473,0.114206,1.480380,-1.327404,2.807784,1.435556,0.636125,0.797574,0.681661,0.081287,-1.116097,0.797578,0.636131,0.093995,0.180556,0.972222,0.043319,0.140739,0.819858,-0.933600,1.753458,0.562822,0.180684,0.425069,0.348909,-0.317939,-0.431756,0.427271,0.182560,0.050354,0.305556,0.972222,1.765519,2.474683,1.104972,0.610150,0.066321,1.020414,0.642470,2.000000
-0.006942,-0.090448,1.523263,-0.986685,2.509949,1.191534,0.499886,0.707026,0.617555,0.314217,-1.055037,0.707061,0.499935,0.083328,0.138889,0.972222,0.036021,0.248256,1.586046,-2.242680,3.828726,1.696023,1.050092,1.024740,0.895587,-0.267256,-1.028366,1.025373,1.051390,0.120841,0.138889,0.958333,-0.077956,-0.115174,1.253338,-1.095599,2.348938,0.855720,0.308185,0.555144,0.452738,0.327910,-0.508002,0.560591,0.314263,0.066066,0.166667,0.972222,1.298689,1.977993,0.649759,0.434980,1.080572,0.581907,1.904824,2.000000
0.033532,-0.171447,2.435735,-2.275854,4.711588,2.286821,1.769969,1.330402,1.127445,0.046185,-1.128669,1.330824,1.771093,0.156839,0.152778,0.972222,0.001401,-0.133917,1.770715,-2.031483,3.802197,1.065608,0.893535,0.945270,0.756274,0.026982,-0.568529,0.945271,0.893537,0.111401,0.125000,0.944444,-0.018079,0.091852,1.159733,-1.259103,2.418836,1.086622,0.459617,0.677950,0.585560,-0.065255,-1.095746,0.678191,0.459944,0.079926,0.152778,0.958333,1.674011,2.463936,0.885442,0.535843,0.120375,0.963254,1.474247,0.000000
-0.135242,0.312415,3.157709,-4.612881,7.770590,3.343379,4.107366,2.026664,1.714107,-0.477003,-0.744598,2.031171,4.125657,0.239376,0.166667,0.958333,0.053021,-0.016166,1.498502,-1.682507,3.181008,1.597655,0.823652,0.907553,0.793466,-0.133255,-1.260951,0.909100,0.826464,0.107139,0.152778,0.958333,-0.030088,-0.139482,1.771814,-1.174923,2.946737,1.224883,0.517068,0.719075,0.608401,0.464421,-0.609693,0.719704,0.517974,0.084818,0.208333,0.944444,2.131478,3.102011,1.272837,0.919446,1.911658,0.642589,1.202823,1.000000
0.012110,-0.278538,3.766318,-2.394966,6.161284,2.434150,2.895530,1.701626,1.399117,0.573510,-0.711272,1.701669,2.895676,0.200544,0.152778,0.930556,-0.205151,-0.020348,2.251615,-3.220408,5.472023,2.154865,2.102055,1.449847,1.201009,-0.183651,-0.691086,1.464289,2.144142,0.172568,0.194444,0.944444,-0.032265,-0.193306,4.831295,-2.476504,7.307799,1.311243,2.138459,1.462347,1.014184,1.251771,2.632708,1.462703,2.139501,0.172381,0.166667,0.916667,2.444086,3.601983,1.496586,1.100322,0.941784,1.986181,1.155103,2.000000
-0.558426,-0.299355,3.555440,-6.404435,9.959875,2.133960,4.779750,2.186264,1.605092,-0.806978,0.614487,2.256455,5.091590,0.265926,0.111111,0.944444,0.382141,0.352592,4.001785,-3.891043,7.892828,2.463455,3.919025,1.979653,1.616182,0.000947,-0.690631,2.016199,4.065057,0.237611,0.208333,0.972222,0.073651,0.162455,2.680254,-3.716472,6.396726,1.970580,2.457384,1.567605,1.255588,-0.323601,-0.409986,1.569334,2.462808,0.184948,0.138889,0.916667,3.025642,4.542287,1.661059,1.391206,1.820420,0.438571,0.891795,1.000000
-0.009627,0.036946,1.321483,-1.868231,3.189713,1.119901,0.585423,0.765129,0.646036,-0.255609,-0.634135,0.765190,0.585516,0.090179,0.263889,0.944444,0.003561,0.097886,1.968192,-2.401897,4.370089,1.582885,1.372357,1.171476,0.947264,-0.242642,-0.729931,1.171482,1.372369,0.138060,0.111111,0.944444,-0.054574,-0.299728,1.906628,-3.049979,4.956606,1.998804,1.836339,1.355116,1.144999,-0.348856,-0.808079,1.356214,1.839317,0.159831,0.083333,0.958333,1.795818,2.743672,0.897469,0.637997,1.173359,0.935871,1.982769,1.000000
0.036981,0.188796,1.053618,-1.160121,2.213739,0.691014,0.303208,0.550644,0.450916,-0.620042,-0.339989,0.551884,0.304576,0.065040,0.138889,0.930556,0.021435,0.310627,1.670757,-2.501633,4.172390,2.044252,1.489730,1.220545,1.065525,-0.439372,-1.073629,1.220733,1.490190,0.143865,0.138889,0.958333,0.111512,0.242042,0.878670,-1.082788,1.961458,0.775396,0.228054,0.477550,0.405694,-0.636265,-0.275277,0.490397,0.240489,0.057794,0.166667,0.958333,1.339622,1.949023,0.741424,0.557979,0.690335,0.820513,0.066249,1.000000
0.015928,-0.032312,2.710772,-2.765019,5.475791,1.706808,1.702294,1.304720,1.042347,-0.215356,-0.474674,1.304817,1.702547,0.153774,0.222222,0.916667,-0.004251,0.162462,3.084120,-2.829848,5.913968,1.421318,2.000032,1.414225,1.057962,0.129361,-0.024427,1.414231,2.000050,0.166669,0.222222,0.972222,0.021558,0.052280,2.745320,-2.525150,5.270470,1.709897,1.730063,1.315319,1.045512,0.067702,-0.568314,1.315495,1.730528,0.155033,0.222222,0.972222,2.117447,3.145505,1.511898,1.129396,0.413080,1.156631,0.205650,0.000000
0.105511,0.171658,3.962283,-4.382070,8.344352,3.413976,5.534416,2.352534,1.985313,-0.215437,-0.971845,2.354899,5.545549,0.277527,0.166667,0.944444,0.028450,-0.552064,4.152349,-2.393044,6.545394,2.846550,3.291027,1.814119,1.551369,0.647329,-0.525150,1.814342,3.291837,0.213822,0.194444,0.916667,0.026259,0.500075,3.491670,-3.759552,7.251223,3.632903,4.427021,2.104049,1.798995,-0.293662,-1.055995,2.104213,4.427710,0.247984,0.166667,0.944444,3.400509,5.347235,2.295597,1.570253,0.061207,0.746862,0.766356,2.000000
-0.036912,-0.343534,3.016005,-3.427735,6.443740,2.666022,2.432009,1.559490,1.355743,0.185410,-0.974922,1.559927,2.433371,0.183839,0.138889,0.972222,-0.059572,-0.057067,1.780492,-2.732647,4.513138,1.307573,0.995339,0.997667,0.780835,-0.613822,0.517942,0.999444,0.998887,0.117786,0.194444,0.958333,-0.000197,-0.152860,1.499223,-1.301182,2.800405,1.245593,0.487507,0.698217,0.594644,0.251193,-0.864910,0.698217,0.487507,0.082286,0.138889,0.958333,1.852675,2.733639,1.122797,0.692440,1.526707,1.850042,1.002817,0.000000
-0.217370,-0.210836,2.787590,-2.705051,5.492641,2.108788,1.984195,1.408615,1.151341,-0.098111,-0.783808,1.425288,2.031444,0.167972,0.166667,0.916667,0.177234,0.197688,4.235236,-4.067945,8.303182,2.530599,3.856948,1.963911,1.585730,-0.136987,-0.573172,1.971892,3.888360,0.232390,0.236111,0.958333,-0.092365,-0.137774,3.783215,-3.350318,7.133534,2.981587,3.433113,1.852866,1.545096,0.118776,-0.826680,1.855167,3.441644,0.218634,0.083333,0.958333,2.892517,4.311768,1.964277,1.216073,1.736137,0.399785,1.312801,1.000000
-0.027997,0.186806,2.445330,-3.353834,5.799164,2.137078,2.158625,1.469226,1.227978,-0.448509,-0.686616,1.469493,2.159409,0.173181,0.208333,0.944444,0.035414,-0.163006,3.608292,-4.237555,7.845846,2.242117,2.566389,1.601995,1.255921,-0.063053,0.141105,1.602387,2.567643,0.188843,0.222222,0.944444,0.057607,-0.347493,2.695777,-2.262396,4.958173,2.403865,2.210360,1.486728,1.338877,0.167725,-1.306779,1.487844,2.213679,0.175344,0.166667,0.972222,2.451966,3.807680,1.789016,1.352592,1.382528,0.516132,0.212889,0.000000
